id,lat,lon,name,poi_type,h3_res_4,h3_res_6,h3_res_8,census_tract
6283200448,41.7070278,-87.7161646,Coffee Cats,cafe,8426645ffffffff,862664577ffffff,882664576bfffff,17031740200
6283201843,41.9539652,-87.6810058,Coffee Joint,cafe,842664dffffffff,862664ca7ffffff,882664ca59fffff,17031050500
6283213091,41.9332915,-87.6593217,Coffee Lab & Roasters,cafe,842664dffffffff,862664c17ffffff,882664c129fffff,17031062800
6283222471,41.9008091,-87.6627427,Coffee On Milwaukee,cafe,842664dffffffff,862664cafffffff,882664caddfffff,17031242000
6283230832,41.9682956,-87.6917627,Coffee Slasticarna Drina,cafe,842664dffffffff,862664d8fffffff,882664d8b5fffff,17031040700
6283237814,41.9504668,-87.6494386,Coffee Tree & Tea Leaves,cafe,842664dffffffff,862664c17ffffff,882664c16bfffff,17031060900
6283266140,41.9222963,-87.6958529,Colectivo Coffee,cafe,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031221400
6283292191,41.8859648,-87.6259889,Commons Club,bar,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6283371365,41.9327184,-87.6407591,Compass Bar,bar,842664dffffffff,862664c17ffffff,882664c101fffff,17031070101
6283372731,41.893829,-87.6358115,Concrete Cowboy,bar,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
6283430331,41.8932251,-87.6229122,Copper Fox Gastropub,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081403
6283464385,41.8346792,-87.6341999,Cork and Kerry,bar,842664dffffffff,862664cf7ffffff,882664cf57fffff,17031340500
6283476111,41.9471523,-87.6749398,Cork Lounge,bar,842664dffffffff,862664c17ffffff,882664c165fffff,17031050600
6283489636,41.878795,-87.6387037,Corner Bakery,cafe,842664dffffffff,862664c1fffffff,882664c1adfffff,17031281900
6283504666,41.8846088,-87.6300195,Corner Bakery,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6283843439,41.8942888,-87.6229706,Corner Bakery,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081401
6283844447,41.8880277,-87.6252478,Corner Bakery,cafe,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6283847936,41.8914777,-87.6314525,Corner Bakery,cafe,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081700
6283857782,41.9815209,-87.7623018,Corrib Irish Pub,bar,842664dffffffff,862664d9fffffff,882664d9bdfffff,17031110100
6283925387,41.9367963,-87.651179,Courtyard Cafe,cafe,842664dffffffff,862664c17ffffff,882664c105fffff,17031063000
6283943982,41.9177735,-87.6487892,Crab Cellar,restaurant,842664dffffffff,862664c17ffffff,882664c13dfffff,17031832600
6283974838,41.9451152,-87.6637061,Crosby’s Kitchen,restaurant,842664dffffffff,862664c17ffffff,882664c161fffff,17031061500
6283983275,41.8810096,-87.6742287,Queenie’s Supper Club & Cocktails,bar,842664dffffffff,862664cafffffff,882664ca9dfffff,17031838100
6283989241,41.9433969,-87.6806315,Cuba 312,restaurant,842664dffffffff,862664ca7ffffff,882664ca5bfffff,17031050800
6284018111,41.9982845,-87.6665475,Cunneen’s,bar,842664dffffffff,862664d8fffffff,882664d8c7fffff,17031010600
6284020693,41.9101324,-87.6880221,Cup & Spoon,restaurant,842664dffffffff,862664cafffffff,882664cac5fffff,17031241100
6284038647,41.8909189,-87.6155741,Cupitol Coffee & Eatery,cafe,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081402
6284066021,41.9273063,-87.7041162,Daisies,restaurant,842664dffffffff,862664ca7ffffff,882664ca1dfffff,17031220500
6284067097,41.892086,-87.6192076,D4 Irish Pub & Cafe,bar,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081403
6284078143,41.99469,-87.658758,Dak,restaurant,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030103
6284097746,41.9194305,-87.6772409,Danny’s Tavern,bar,842664dffffffff,862664c17ffffff,882664c127fffff,17031832300
6284196705,41.9155759,-87.6876655,Dark Matter Coffee - Electric Mud Coffee Bar,cafe,842664dffffffff,862664cafffffff,882664ca13fffff,17031832400
6284202956,41.8950442,-87.6870512,Dark Matter Coffee - The Mothership,cafe,842664dffffffff,862664cafffffff,882664ca8dfffff,17031242800
6284336366,41.6778605,-87.6713226,Declan’s Irish Pub,bar,8426645ffffffff,862664567ffffff,8826645625fffff,17031750500
6284354686,41.8532108,-87.6462872,Del Toro,bar,842664dffffffff,862664cf7ffffff,882664cf41fffff,17031310200
6284367730,41.9322793,-87.6580771,Delilah’s,bar,842664dffffffff,862664c17ffffff,882664c129fffff,17031070400
6284376630,41.869618,-87.6536608,Demitasse Coffee,cafe,842664dffffffff,862664cafffffff,882664ca9bfffff,17031833300
6284391360,41.932846,-87.6491808,Cafe Deko,cafe,842664dffffffff,862664c17ffffff,882664c105fffff,17031063000
6284415297,41.879772,-87.6327771,Mojo Coffee,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6284426181,41.9217431,-87.6651378,Devour 312,restaurant,842664dffffffff,862664c17ffffff,882664c123fffff,17031832500
6284438638,41.9535366,-87.7549131,Di’s Den,bar,842664dffffffff,862664ca7ffffff,882664ca65fffff,17031150200
6284447675,41.899387,-87.6995161,Diana’s Food & Restaurant,restaurant,842664dffffffff,862664cafffffff,882664caebfffff,17031240900
6284478880,41.921811,-87.666291,Distilled Chicago,bar,842664dffffffff,862664c17ffffff,882664c123fffff,17031832500
6284481200,41.8986296,-87.6256676,Ditka’s Restaurant,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081201
6284483101,41.9041038,-87.6320799,Division on the Rocks,bar,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080202
6284507622,41.9391728,-87.6997382,DMen Tap,bar,842664dffffffff,862664ca7ffffff,882664ca57fffff,17031210800
6284530630,41.8940165,-87.6216897,Do-Rite Donuts & Chicken,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081401
6284585245,41.9470866,-87.6548791,Do-Rite Donuts & Chicken,cafe,842664dffffffff,862664c17ffffff,882664c161fffff,17031832000
6284614216,41.8846095,-87.6299061,Do-Rite Donuts & Coffee,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6284631061,41.9002084,-87.6252109,Doc B’s Restaurant + Bar,restaurant,842664dffffffff,862664c1fffffff,882664c1e9fffff,17031081201
6284650807,41.8802198,-87.6296095,Dollop Coffee Co.,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6284683038,41.8719578,-87.6327167,Dollop Coffee Company,cafe,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839000
6284683583,41.8770404,-87.6289207,Dollop Coffee Company,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6284701969,41.8525597,-87.6360949,Dolo Restaurant and Bar,restaurant,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
6284702362,41.8578407,-87.6537986,Don Pedro Carnitas,restaurant,842664dffffffff,862664cf7ffffff,882664cf45fffff,17031310500
6284714257,41.9103836,-87.6765997,Dorian’s,restaurant,842664dffffffff,862664cafffffff,882664cac1fffff,17031241500
6284731178,41.9716883,-87.6901182,Dorothy’s Can Do Cafe,cafe,842664dffffffff,862664d8fffffff,882664d8bdfffff,17031040201
6284753435,41.8836857,-87.6395246,Doughnut Vault - Canal St.,cafe,842664dffffffff,862664c1fffffff,882664c1adfffff,17031280100
6284761828,41.895383,-87.7081531,Dr J’s Place,bar,842664dffffffff,862664cafffffff,882664cae7fffff,17031836700
6284771450,41.951865,-87.832673,Draft Bar,bar,842664dffffffff,862664cb7ffffff,882664cb2dfffff,17031170500
6284775973,41.9377382,-87.6444991,Dram Shop,bar,842664dffffffff,862664c17ffffff,882664c10dfffff,17031063100
6284779075,41.881757,-87.62476,Drawing Room,bar,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
6284798616,41.961622,-87.6557775,Driftwood,bar,842664dffffffff,862664d8fffffff,882664d897fffff,17031032100
6284801425,41.963009,-87.6555863,Drink and Ink,bar,842664dffffffff,862664d8fffffff,882664d897fffff,17031830700
6284805617,41.8986009,-87.6364088,DropShot Coffee & Snack Bar,cafe,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
6284833185,41.8867541,-87.6168158,Drunken Bean,cafe,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6284856480,41.9352735,-87.6466516,Duke of Perth,bar,842664dffffffff,862664c17ffffff,882664c105fffff,17031063400
6284902474,41.9092439,-87.6475313,Earls,restaurant,842664dffffffff,862664c17ffffff,882664c131fffff,17031842200
6284971942,41.9034989,-87.6766382,Easy Bar,bar,842664dffffffff,862664cafffffff,882664cac1fffff,17031241400
6284973356,41.9492139,-87.7671139,Easy Street,bar,842664dffffffff,862664cb7ffffff,882664cb51fffff,17031150600
6284991328,41.9376857,-87.6523692,Ecos Cafe,cafe,842664dffffffff,862664c17ffffff,882664c163fffff,17031063000
6285013873,41.9179598,-87.6789791,Ed and Jean’s Tavern,bar,842664dffffffff,862664cafffffff,882664cacdfffff,17031832200
6285048782,41.9919519,-87.6607127,Edge of Sweetness,cafe,842664dffffffff,862664d8fffffff,882664d889fffff,17031030200
6285850463,41.9021359,-87.6287498,Eight Bar and Patio,bar,842664dffffffff,862664c1fffffff,882664c1edfffff,17031081100
6285863501,41.8625051,-87.6868715,EL Ideas,restaurant,842664dffffffff,862664cafffffff,882664cabbfffff,17031842900
6285864716,41.9535455,-87.6779861,El Llano Restaurant - Northcenter,restaurant,842664dffffffff,862664d8fffffff,882664d8b3fffff,17031050600
6285879548,41.8013625,-87.6880681,El Plan,bar,842664dffffffff,862664cd7ffffff,882664cd43fffff,17031630200
6285894590,41.8932185,-87.6675087,El Potosino Grill,restaurant,842664dffffffff,862664cafffffff,882664cad5fffff,17031243200
6286203667,41.893443,-87.6350756,Electric Hotel,bar,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
6286444981,41.8852921,-87.6550709,Eleven Eleven,restaurant,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
6286450674,41.9591897,-87.7945173,Eli’s Cheesecake,cafe,842664dffffffff,862664cb7ffffff,882664cb47fffff,17031170100
6286461855,41.8551173,-87.6320961,Elitea,cafe,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
6286532079,41.9452065,-87.6496265,Elixir Lounge,bar,842664dffffffff,862664c17ffffff,882664c16bfffff,17031062100
6286561753,41.9695753,-87.6886037,Elizabeth Restaurant,restaurant,842664dffffffff,862664d8fffffff,882664d8bdfffff,17031040401
6286580076,41.9451277,-87.6634876,Ella Elli,restaurant,842664dffffffff,862664c17ffffff,882664c161fffff,17031061500
6286587193,41.6990717,-87.6688274,Ellie’s Cafe,cafe,8426645ffffffff,862664567ffffff,8826645665fffff,17031750200
6286592668,41.9980374,-87.6627724,Ellipsis Coffeehouse,cafe,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030200
6286620875,41.9655242,-87.6605853,Emerald City Coffee,cafe,842664dffffffff,862664d8fffffff,882664d895fffff,17031031700
6286641557,42.0023562,-87.8157881,Emerald Isle,bar,842664dffffffff,86275936fffffff,88275936d5fffff,17031090200
6286662313,41.9242728,-87.6990832,Emporium - Logan Square,bar,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031221300
6286671643,41.9086779,-87.6743561,En Hakkore 2.0,restaurant,842664dffffffff,862664cafffffff,882664cac1fffff,17031241500
6286723793,41.8938969,-87.6251568,Erie Street Bistro,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
6286791027,41.9032233,-87.6576052,Estate,bar,842664dffffffff,862664cafffffff,882664c137fffff,17031842300
6286959503,41.9003849,-87.6376591,EuroAsia Restaurant,restaurant,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031838300
6287017010,41.9236385,-87.8054365,Eva’s Sports Bar,bar,842664dffffffff,862664cb7ffffff,882664cb31fffff,17031831600
6287044275,41.7935527,-87.6259992,Evelyns Food Love,cafe,842664dffffffff,862664cc7ffffff,882664cc6bfffff,17031834500
6287095694,41.9494171,-87.6483014,F. O’Mahony’s,bar,842664dffffffff,862664c17ffffff,882664c16bfffff,17031060900
6287294806,41.8817593,-87.6246714,Fairgrounds Coffee and Tea,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
6289265540,41.9449947,-87.649237,Big Gay Sal's Pizza,restaurant,842664dffffffff,862664c17ffffff,882664c16bfffff,17031062000
6289300231,41.7993946,-87.5861891,Falcon Inn,bar,842664dffffffff,862664ce7ffffff,882664ce37fffff,17031410900
6289307062,41.7320155,-87.5858009,Family Den,bar,842664dffffffff,862664ccfffffff,882664cc81fffff,17031480300
6289397250,41.9363597,-87.6614074,Farm Bar Lakeview,restaurant,842664dffffffff,862664c17ffffff,882664c129fffff,17031062800
6289447621,41.9774135,-87.6685818,Farraguts,bar,842664dffffffff,862664d8fffffff,882664d883fffff,17031030900
6289511578,41.9009183,-87.6255603,Fig & Olive,restaurant,842664dffffffff,862664c1fffffff,882664c1e9fffff,17031081201
6289514671,41.8384445,-87.6331359,Fat Fish Bar and Grill,restaurant,842664dffffffff,862664cf7ffffff,882664cf55fffff,17031340400
6289909793,41.9398986,-87.6707542,Fennel & Iris,restaurant,842664dffffffff,862664c17ffffff,882664c167fffff,17031062500
6289950585,41.9402434,-87.6539754,Figo Wine Bar,bar,842664dffffffff,862664c17ffffff,882664c163fffff,17031062100
6289950849,41.9942585,-87.7845399,Filonek’s,bar,842664dffffffff,862664d9fffffff,882664d9adfffff,17031100100
6289954136,41.8863189,-87.672127,Finch Beer Co,bar,842664dffffffff,862664cafffffff,882664ca8bfffff,17031280400
6290025752,41.9447486,-87.672566,Finley Dunnes Tavern,bar,842664dffffffff,862664c17ffffff,882664c165fffff,17031831900
6290058906,41.9538084,-87.7326723,Finom,cafe,842664dffffffff,862664ca7ffffff,882664ca6bfffff,17031160300
6290064774,41.8932472,-87.6841486,Fiore Delicatessen,restaurant,842664dffffffff,862664cafffffff,882664ca89fffff,17031242900
6290101163,41.9731287,-87.65722,First Sip Cafe,cafe,842664dffffffff,862664d8fffffff,882664d89dfffff,17031031200
6290117327,41.9617643,-87.6734467,First Slice,cafe,842664dffffffff,862664d8fffffff,882664d8bbfffff,17031031900
6290121597,41.979702,-87.6693839,First Slice Pie Cafe,cafe,842664dffffffff,862664d8fffffff,882664d883fffff,17031030900
6290938945,41.8920723,-87.616159,Flamingo Bar & Grill,bar,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081402
6290950496,41.8811741,-87.6263798,Flat Top Grill,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
6290954452,41.8963373,-87.6638657,Flo,restaurant,842664dffffffff,862664cafffffff,882664caddfffff,17031242000
6290963934,41.865387,-87.6263756,Flo & Santos,restaurant,842664dffffffff,862664c1fffffff,882664c1a3fffff,17031330100
6290965033,41.9217553,-87.6591825,Floriole Cafe & Bakery,cafe,842664dffffffff,862664c17ffffff,882664c123fffff,17031832500
6291060942,41.9109081,-87.6404856,Al Halal Zaiqa,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080400
6291111390,41.9137616,-87.6640205,Hinoki Sushiko,restaurant,842664dffffffff,862664c17ffffff,882664c135fffff,17031842300
6291121079,41.8881581,-87.6289021,Foundation Room,bar,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081600
6291153865,41.9322813,-87.6687371,Four Shadows,bar,842664dffffffff,862664c17ffffff,882664c12dfffff,17031070700
6291245713,41.8975737,-87.6773583,Francesca’s Cafe,cafe,842664dffffffff,862664cafffffff,882664cac3fffff,17031242300
6291479444,41.8695048,-87.6618521,Adda Indian Cuisine,restaurant,842664dffffffff,862664cafffffff,882664ca91fffff,17031283100
6291485654,41.8383786,-87.6343653,Franco’s Ristorante,restaurant,842664dffffffff,862664cf7ffffff,882664cf55fffff,17031340300
6291502402,41.9342762,-87.6905784,Frank and Mary’s Tavern,bar,842664dffffffff,862664ca7ffffff,882664ca57fffff,17031210900
6291523976,41.9431375,-87.6714232,Frasca Pizzeria and Wine Bar,restaurant,842664dffffffff,862664c17ffffff,882664c167fffff,17031062500
6291549885,41.9368175,-87.6445689,Friar Tuck,bar,842664dffffffff,862664c17ffffff,882664c10dfffff,17031063100
6291551593,41.8580305,-87.6634252,Frida Room,restaurant,842664dffffffff,862664cf7ffffff,882664cf69fffff,17031310600
6291564365,41.8970455,-87.6283595,Friends Ramen,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081100
6291580398,41.8841694,-87.6410082,Frietkoten Belgian Fries & Beer,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031280100
6291621644,41.9128766,-87.6485296,Front Bar,bar,842664dffffffff,862664c17ffffff,882664c131fffff,17031832600
6291621760,41.9942912,-87.6704983,Fritzy’s Tavern,bar,842664dffffffff,862664d8fffffff,882664d8c7fffff,17031030300
6291637578,42.0080555,-87.6665181,Fudy T’s,bar,842664dffffffff,862664d8fffffff,882664d8c1fffff,17031010600
6291640639,41.8859157,-87.6496107,PB&J,restaurant,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
6291652179,41.8980875,-87.623288,Fusion Poke,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081300
6291666015,41.8646039,-87.6457656,Galata Turkish Restaurant,restaurant,842664dffffffff,862664cf7ffffff,882664cf4dfffff,17031841900
6291738082,41.9332106,-87.6416208,Galway Bay,bar,842664dffffffff,862664c17ffffff,882664c101fffff,17031063301
6291740627,41.9703599,-87.7283439,Gamblers,bar,842664dffffffff,862664d9fffffff,882664d993fffff,17031140400
6291747686,41.8816018,-87.6248352,Game Room,bar,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
6291758395,41.9643176,-87.6854858,Gather,restaurant,842664dffffffff,862664d8fffffff,882664d8b1fffff,17031040900
6291773197,41.918593,-87.6380077,Geja’s Cafe,restaurant,842664dffffffff,862664c17ffffff,882664c139fffff,17031071400
6291778778,41.9199929,-87.6408687,Gemini,restaurant,842664dffffffff,862664c17ffffff,882664c139fffff,17031071300
6291781728,41.9344071,-87.6492749,George Street Pub,bar,842664dffffffff,862664c17ffffff,882664c105fffff,17031063000
6291787688,41.9678492,-87.6877745,Geraldine’s,cafe,842664dffffffff,862664d8fffffff,882664d8bdfffff,17031040600
6291791910,41.897562,-87.6772721,Gigi’s Cafe & Juicery,cafe,842664dffffffff,862664cafffffff,882664cac3fffff,17031242300
6291799872,41.9179762,-87.6773811,Gigi’s Kitchen,bar,842664dffffffff,862664c17ffffff,882664c127fffff,17031832300
6291816768,41.8850813,-87.6236318,Giordano's Pizzeria,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6291823782,41.8918168,-87.6095322,Giordano's Pizzeria,restaurant,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081402
6291863980,41.8916193,-87.6208279,Glass & Cup Coffee And Wine Bar,cafe,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031081403
6291884636,41.8352402,-87.6258173,Global Grounds Cafe,cafe,842664dffffffff,862664cf7ffffff,882664cf51fffff,17031842000
6291886315,41.8510926,-87.6325921,Go 4 Food,restaurant,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
6291889411,41.9172303,-87.7078513,Go Tavern and Liquors,bar,842664dffffffff,862664ca7ffffff,882664ca17fffff,17031222700
6291896890,41.9119269,-87.6772749,Goddess and Grocer,restaurant,842664dffffffff,862664cafffffff,882664cacdfffff,17031240300
6291927368,41.8866758,-87.6322348,Goddess And The Baker,cafe,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
6291935293,41.995135,-87.6999981,Gogi,restaurant,842664dffffffff,862664d8fffffff,882664d8e7fffff,17031020702
6292012650,41.9515876,-87.6767514,Goldie’s Pub,bar,842664dffffffff,862664ca7ffffff,882664ca59fffff,17031050600
6292017713,41.896807,-87.6353152,Good Measure,restaurant,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
6292035122,41.9687174,-87.6959965,goosefoot,restaurant,842664dffffffff,862664d8fffffff,882664d8a3fffff,17031040201
6292093213,41.9947522,-87.659467,Gordo’s,cafe,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030103
